realtime_start,value,date,realtime_end
2019-12-06,269667.0,1996-07-01,2019-12-06
2019-12-06,269976.0,1996-08-01,2019-12-06
2019-12-06,270284.0,1996-09-01,2019-12-06
2019-12-06,270581.0,1996-10-01,2019-12-06
2019-12-06,270878.0,1996-11-01,2019-12-06
2019-12-06,271125.0,1996-12-01,2019-12-06
2019-12-06,271360.0,1997-01-01,2019-12-06
2019-12-06,271585.0,1997-02-01,2019-12-06
2019-12-06,271821.0,1997-03-01,2019-12-06
2019-12-06,272083.0,1997-04-01,2019-12-06
2019-12-06,272342.0,1997-05-01,2019-12-06
2019-12-06,272622.0,1997-06-01,2019-12-06
2019-12-06,272912.0,1997-07-01,2019-12-06
2019-12-06,273237.0,1997-08-01,2019-12-06
2019-12-06,273553.0,1997-09-01,2019-12-06
2019-12-06,273852.0,1997-10-01,2019-12-06
2019-12-06,274126.0,1997-11-01,2019-12-06
2019-12-06,274372.0,1997-12-01,2019-12-06
2019-12-06,274626.0,1998-01-01,2019-12-06
2019-12-06,274838.0,1998-02-01,2019-12-06
2019-12-06,275047.0,1998-03-01,2019-12-06
2019-12-06,275304.0,1998-04-01,2019-12-06
2019-12-06,275564.0,1998-05-01,2019-12-06
2019-12-06,275836.0,1998-06-01,2019-12-06
2019-12-06,276115.0,1998-07-01,2019-12-06
2019-12-06,276418.0,1998-08-01,2019-12-06
2019-12-06,276714.0,1998-09-01,2019-12-06
2019-12-06,277003.0,1998-10-01,2019-12-06
2019-12-06,277277.0,1998-11-01,2019-12-06
2019-12-06,277526.0,1998-12-01,2019-12-06
2019-12-06,277790.0,1999-01-01,2019-12-06
2019-12-06,277992.0,1999-02-01,2019-12-06
2019-12-06,278198.0,1999-03-01,2019-12-06
2019-12-06,278451.0,1999-04-01,2019-12-06
2019-12-06,278717.0,1999-05-01,2019-12-06
2019-12-06,279001.0,1999-06-01,2019-12-06
2019-12-06,279295.0,1999-07-01,2019-12-06
2019-12-06,279602.0,1999-08-01,2019-12-06
2019-12-06,279903.0,1999-09-01,2019-12-06
2019-12-06,280203.0,1999-10-01,2019-12-06
2019-12-06,280471.0,1999-11-01,2019-12-06
2019-12-06,280716.0,1999-12-01,2019-12-06
2019-12-06,280976.0,2000-01-01,2019-12-06
2019-12-06,281190.0,2000-02-01,2019-12-06
2019-12-06,281409.0,2000-03-01,2019-12-06
2019-12-06,281653.0,2000-04-01,2019-12-06
2019-12-06,281877.0,2000-05-01,2019-12-06
2019-12-06,282126.0,2000-06-01,2019-12-06
2019-12-06,282385.0,2000-07-01,2019-12-06
2019-12-06,282653.0,2000-08-01,2019-12-06
2019-12-06,282932.0,2000-09-01,2019-12-06
2019-12-06,283201.0,2000-10-01,2019-12-06
2019-12-06,283453.0,2000-11-01,2019-12-06
2019-12-06,283696.0,2000-12-01,2019-12-06
2019-12-06,283920.0,2001-01-01,2019-12-06
2019-12-06,284137.0,2001-02-01,2019-12-06
2019-12-06,284350.0,2001-03-01,2019-12-06
2019-12-06,284581.0,2001-04-01,2019-12-06
2019-12-06,284810.0,2001-05-01,2019-12-06
2019-12-06,285062.0,2001-06-01,2019-12-06
2019-12-06,285309.0,2001-07-01,2019-12-06
2019-12-06,285570.0,2001-08-01,2019-12-06
2019-12-06,285843.0,2001-09-01,2019-12-06
2019-12-06,286098.0,2001-10-01,2019-12-06
2019-12-06,286341.0,2001-11-01,2019-12-06
2019-12-06,286570.0,2001-12-01,2019-12-06
2019-12-06,286788.0,2002-01-01,2019-12-06
2019-12-06,286994.0,2002-02-01,2019-12-06
2019-12-06,287190.0,2002-03-01,2019-12-06
2019-12-06,287397.0,2002-04-01,2019-12-06
2019-12-06,287623.0,2002-05-01,2019-12-06
2019-12-06,287864.0,2002-06-01,2019-12-06
2019-12-06,288105.0,2002-07-01,2019-12-06
2019-12-06,288360.0,2002-08-01,2019-12-06
2019-12-06,288618.0,2002-09-01,2019-12-06
2019-12-06,288870.0,2002-10-01,2019-12-06
2019-12-06,289106.0,2002-11-01,2019-12-06
2019-12-06,289313.0,2002-12-01,2019-12-06
2019-12-06,289518.0,2003-01-01,2019-12-06
2019-12-06,289714.0,2003-02-01,2019-12-06
2019-12-06,289911.0,2003-03-01,2019-12-06
2019-12-06,290125.0,2003-04-01,2019-12-06
2019-12-06,290346.0,2003-05-01,2019-12-06
2019-12-06,290584.0,2003-06-01,2019-12-06
2019-12-06,290820.0,2003-07-01,2019-12-06
2019-12-06,291072.0,2003-08-01,2019-12-06
2019-12-06,291321.0,2003-09-01,2019-12-06
2019-12-06,291574.0,2003-10-01,2019-12-06
2019-12-06,291807.0,2003-11-01,2019-12-06
2019-12-06,292008.0,2003-12-01,2019-12-06
2019-12-06,292192.0,2004-01-01,2019-12-06
2019-12-06,292368.0,2004-02-01,2019-12-06
2019-12-06,292561.0,2004-03-01,2019-12-06
2019-12-06,292779.0,2004-04-01,2019-12-06
2019-12-06,292997.0,2004-05-01,2019-12-06
2019-12-06,293223.0,2004-06-01,2019-12-06
2019-12-06,293463.0,2004-07-01,2019-12-06
2019-12-06,293719.0,2004-08-01,2019-12-06
2019-12-06,293971.0,2004-09-01,2019-12-06
2019-12-06,294230.0,2004-10-01,2019-12-06
2019-12-06,294466.0,2004-11-01,2019-12-06
2019-12-06,294694.0,2004-12-01,2019-12-06
2019-12-06,294914.0,2005-01-01,2019-12-06
2019-12-06,295105.0,2005-02-01,2019-12-06
2019-12-06,295287.0,2005-03-01,2019-12-06
2019-12-06,295490.0,2005-04-01,2019-12-06
2019-12-06,295704.0,2005-05-01,2019-12-06
2019-12-06,295936.0,2005-06-01,2019-12-06
2019-12-06,296186.0,2005-07-01,2019-12-06
2019-12-06,296440.0,2005-08-01,2019-12-06
2019-12-06,296707.0,2005-09-01,2019-12-06
2019-12-06,296972.0,2005-10-01,2019-12-06
2019-12-06,297207.0,2005-11-01,2019-12-06
2019-12-06,297431.0,2005-12-01,2019-12-06
2019-12-06,297647.0,2006-01-01,2019-12-06
2019-12-06,297854.0,2006-02-01,2019-12-06
2019-12-06,298060.0,2006-03-01,2019-12-06
2019-12-06,298281.0,2006-04-01,2019-12-06
2019-12-06,298496.0,2006-05-01,2019-12-06
2019-12-06,298739.0,2006-06-01,2019-12-06
2019-12-06,298996.0,2006-07-01,2019-12-06
2019-12-06,299263.0,2006-08-01,2019-12-06
2019-12-06,299554.0,2006-09-01,2019-12-06
2019-12-06,299835.0,2006-10-01,2019-12-06
2019-12-06,300094.0,2006-11-01,2019-12-06
2019-12-06,300340.0,2006-12-01,2019-12-06
2019-12-06,300574.0,2007-01-01,2019-12-06
2019-12-06,300802.0,2007-02-01,2019-12-06
2019-12-06,301021.0,2007-03-01,2019-12-06
2019-12-06,301254.0,2007-04-01,2019-12-06
2019-12-06,301483.0,2007-05-01,2019-12-06
2019-12-06,301739.0,2007-06-01,2019-12-06
2019-12-06,302004.0,2007-07-01,2019-12-06
2019-12-06,302267.0,2007-08-01,2019-12-06
2019-12-06,302546.0,2007-09-01,2019-12-06
2019-12-06,302807.0,2007-10-01,2019-12-06
2019-12-06,303054.0,2007-11-01,2019-12-06
2019-12-06,303287.0,2007-12-01,2019-12-06
2019-12-06,303506.0,2008-01-01,2019-12-06
2019-12-06,303711.0,2008-02-01,2019-12-06
2019-12-06,303907.0,2008-03-01,2019-12-06
2019-12-06,304117.0,2008-04-01,2019-12-06
2019-12-06,304323.0,2008-05-01,2019-12-06
2019-12-06,304556.0,2008-06-01,2019-12-06
2019-12-06,304798.0,2008-07-01,2019-12-06
2019-12-06,305045.0,2008-08-01,2019-12-06
2019-12-06,305309.0,2008-09-01,2019-12-06
2019-12-06,305554.0,2008-10-01,2019-12-06
2019-12-06,305786.0,2008-11-01,2019-12-06
2019-12-06,306004.0,2008-12-01,2019-12-06
2019-12-06,306208.0,2009-01-01,2019-12-06
2019-12-06,306402.0,2009-02-01,2019-12-06
2019-12-06,306588.0,2009-03-01,2019-12-06
2019-12-06,306787.0,2009-04-01,2019-12-06
2019-12-06,306984.0,2009-05-01,2019-12-06
2019-12-06,307206.0,2009-06-01,2019-12-06
2019-12-06,307439.0,2009-07-01,2019-12-06
2019-12-06,307685.0,2009-08-01,2019-12-06
2019-12-06,307946.0,2009-09-01,2019-12-06
2019-12-06,308189.0,2009-10-01,2019-12-06
2019-12-06,308418.0,2009-11-01,2019-12-06
2019-12-06,308633.0,2009-12-01,2019-12-06
2019-12-06,308833.0,2010-01-01,2019-12-06
2019-12-06,309027.0,2010-02-01,2019-12-06
2019-12-06,309212.0,2010-03-01,2019-12-06
2019-12-06,309191.211,2010-04-01,2019-12-06
2019-12-06,309369.053,2010-05-01,2019-12-06
2019-12-06,309548.502,2010-06-01,2019-12-06
2019-12-06,309745.698,2010-07-01,2019-12-06
2019-12-06,309957.775,2010-08-01,2019-12-06
2019-12-06,310176.466,2010-09-01,2019-12-06
2019-12-06,310399.958,2010-10-01,2019-12-06
2019-12-06,310595.764,2010-11-01,2019-12-06
2019-12-06,310781.705,2010-12-01,2019-12-06
2019-12-06,310960.74,2011-01-01,2019-12-06
2019-12-06,311113.376,2011-02-01,2019-12-06
2019-12-06,311265.404,2011-03-01,2019-12-06
2019-12-06,311436.238,2011-04-01,2019-12-06
2019-12-06,311607.08,2011-05-01,2019-12-06
2019-12-06,311791.223,2011-06-01,2019-12-06
2019-12-06,311997.049,2011-07-01,2019-12-06
2019-12-06,312205.367,2011-08-01,2019-12-06
2019-12-06,312429.118,2011-09-01,2019-12-06
2019-12-06,312644.159,2011-10-01,2019-12-06
2019-12-06,312829.523,2011-11-01,2019-12-06
2019-12-06,313009.712,2011-12-01,2019-12-06
2019-12-06,313183.179,2012-01-01,2019-12-06
2019-12-06,313338.977,2012-02-01,2019-12-06
2019-12-06,313499.369,2012-03-01,2019-12-06
2019-12-06,313667.127,2012-04-01,2019-12-06
2019-12-06,313830.53,2012-05-01,2019-12-06
2019-12-06,314017.594,2012-06-01,2019-12-06
2019-12-06,314210.786,2012-07-01,2019-12-06
2019-12-06,314422.341,2012-08-01,2019-12-06
2019-12-06,314646.749,2012-09-01,2019-12-06
2019-12-06,314853.978,2012-10-01,2019-12-06
2019-12-06,315053.863,2012-11-01,2019-12-06
2019-12-06,315232.752,2012-12-01,2019-12-06
2019-12-06,315389.595,2013-01-01,2019-12-06
2019-12-06,315520.143,2013-02-01,2019-12-06
2019-12-06,315662.224,2013-03-01,2019-12-06
2019-12-06,315817.855,2013-04-01,2019-12-06
2019-12-06,315983.654,2013-05-01,2019-12-06
2019-12-06,316171.042,2013-06-01,2019-12-06
2019-12-06,316358.778,2013-07-01,2019-12-06
2019-12-06,316580.327,2013-08-01,2019-12-06
2019-12-06,316806.125,2013-09-01,2019-12-06
2019-12-06,317022.27,2013-10-01,2019-12-06
2019-12-06,317228.026,2013-11-01,2019-12-06
2019-12-06,317411.551,2013-12-01,2019-12-06
2019-12-06,317593.923,2014-01-01,2019-12-06
2019-12-06,317753.883,2014-02-01,2019-12-06
2019-12-06,317917.203,2014-03-01,2019-12-06
2019-12-06,318089.218,2014-04-01,2019-12-06
2019-12-06,318269.505,2014-05-01,2019-12-06
2019-12-06,318464.152,2014-06-01,2019-12-06
2019-12-06,318662.368,2014-07-01,2019-12-06
2019-12-06,318893.786,2014-08-01,2019-12-06
2019-12-06,319125.296,2014-09-01,2019-12-06
2019-12-06,319353.734,2014-10-01,2019-12-06
2019-12-06,319564.209,2014-11-01,2019-12-06
2019-12-06,319746.157,2014-12-01,2019-12-06
2019-12-06,319928.646,2015-01-01,2019-12-06
2019-12-06,320074.511,2015-02-01,2019-12-06
2019-12-06,320230.786,2015-03-01,2019-12-06
2019-12-06,320402.295,2015-04-01,2019-12-06
2019-12-06,320583.972,2015-05-01,2019-12-06
2019-12-06,320773.558,2015-06-01,2019-12-06
2019-12-06,320978.213,2015-07-01,2019-12-06
2019-12-06,321202.45,2015-08-01,2019-12-06
2019-12-06,321427.611,2015-09-01,2019-12-06
2019-12-06,321653.019,2015-10-01,2019-12-06
2019-12-06,321856.265,2015-11-01,2019-12-06
2019-12-06,322043.071,2015-12-01,2019-12-06
2019-12-06,322232.862,2016-01-01,2019-12-06
2019-12-06,322398.098,2016-02-01,2019-12-06
2019-12-06,322551.468,2016-03-01,2019-12-06
2019-12-06,322721.212,2016-04-01,2019-12-06
2019-12-06,322899.995,2016-05-01,2019-12-06
2019-12-06,323088.466,2016-06-01,2019-12-06
2019-12-06,323291.042,2016-07-01,2019-12-06
2019-12-06,323501.361,2016-08-01,2019-12-06
2019-12-06,323709.851,2016-09-01,2019-12-06
2019-12-06,323919.726,2016-10-01,2019-12-06
2019-12-06,324106.527,2016-11-01,2019-12-06
2019-12-06,324274.912,2016-12-01,2019-12-06
2019-12-06,324438.195,2017-01-01,2019-12-06
2019-12-06,324581.497,2017-02-01,2019-12-06
2019-12-06,324713.97,2017-03-01,2019-12-06
2019-12-06,324861.757,2017-04-01,2019-12-06
2019-12-06,325019.199,2017-05-01,2019-12-06
2019-12-06,325186.237,2017-06-01,2019-12-06
2019-12-06,325367.612,2017-07-01,2019-12-06
2019-12-06,325567.716,2017-08-01,2019-12-06
2019-12-06,325766.019,2017-09-01,2019-12-06
2019-12-06,325965.952,2017-10-01,2019-12-06
2019-12-06,326142.633,2017-11-01,2019-12-06
2019-12-06,326301.399,2017-12-01,2019-12-06
2019-12-06,326454.123,2018-01-01,2019-12-06
2019-12-06,326600.823,2018-02-01,2019-12-06
2019-12-06,326736.69,2018-03-01,2019-12-06
2019-12-06,326887.866,2018-04-01,2019-12-06
2019-12-06,327048.704,2018-05-01,2019-12-06
2019-12-06,327219.14,2018-06-01,2019-12-06
2019-12-06,327403.909,2018-07-01,2019-12-06
2019-12-06,327600.25,2018-08-01,2019-12-06
2019-12-06,327794.788,2018-09-01,2019-12-06
2019-12-06,327990.95,2018-10-01,2019-12-06
2019-12-06,328163.864,2018-11-01,2019-12-06
2019-12-06,328318.861,2018-12-01,2019-12-06
2019-12-06,328467.812,2019-01-01,2019-12-06
2019-12-06,328610.744,2019-02-01,2019-12-06
2019-12-06,328742.843,2019-03-01,2019-12-06
2019-12-06,328890.25,2019-04-01,2019-12-06
2019-12-06,329047.319,2019-05-01,2019-12-06
2019-12-06,329213.989,2019-06-01,2019-12-06
2019-12-06,329394.993,2019-07-01,2019-12-06
2019-12-06,329591.333,2019-08-01,2019-12-06
2019-12-06,329785.872,2019-09-01,2019-12-06
2019-12-06,329982.035,2019-10-01,2019-12-06
2019-12-06,330154.949,2019-11-01,2019-12-06
2019-12-06,330309.946,2019-12-01,2019-12-06
2019-12-06,156309.0,1953-01-01,2019-12-06
2019-12-06,156527.0,1953-02-01,2019-12-06
2019-12-06,156731.0,1953-03-01,2019-12-06
2019-12-06,156943.0,1953-04-01,2019-12-06
2019-12-06,157140.0,1953-05-01,2019-12-06
2019-12-06,157343.0,1953-06-01,2019-12-06
2019-12-06,157553.0,1953-07-01,2019-12-06
2019-12-06,157798.0,1953-08-01,2019-12-06
2019-12-06,158053.0,1953-09-01,2019-12-06
2019-12-06,158306.0,1953-10-01,2019-12-06
2019-12-06,158451.0,1953-11-01,2019-12-06
2019-12-06,158757.0,1953-12-01,2019-12-06
2019-12-06,158973.0,1954-01-01,2019-12-06
2019-12-06,159170.0,1954-02-01,2019-12-06
2019-12-06,159349.0,1954-03-01,2019-12-06
2019-12-06,159556.0,1954-04-01,2019-12-06
2019-12-06,159745.0,1954-05-01,2019-12-06
2019-12-06,159956.0,1954-06-01,2019-12-06
2019-12-06,160184.0,1954-07-01,2019-12-06
2019-12-06,160449.0,1954-08-01,2019-12-06
2019-12-06,160718.0,1954-09-01,2019-12-06
2019-12-06,160978.0,1954-10-01,2019-12-06
2019-12-06,161223.0,1954-11-01,2019-12-06
2019-12-06,161453.0,1954-12-01,2019-12-06
2019-12-06,161690.0,1955-01-01,2019-12-06
2019-12-06,161912.0,1955-02-01,2019-12-06
2019-12-06,162124.0,1955-03-01,2019-12-06
2019-12-06,162350.0,1955-04-01,2019-12-06
2019-12-06,162564.0,1955-05-01,2019-12-06
2019-12-06,162790.0,1955-06-01,2019-12-06
2019-12-06,163026.0,1955-07-01,2019-12-06
2019-12-06,163290.0,1955-08-01,2019-12-06
2019-12-06,163570.0,1955-09-01,2019-12-06
2019-12-06,163847.0,1955-10-01,2019-12-06
2019-12-06,164107.0,1955-11-01,2019-12-06
2019-12-06,164349.0,1955-12-01,2019-12-06
2019-12-06,164588.0,1956-01-01,2019-12-06
2019-12-06,164809.0,1956-02-01,2019-12-06
2019-12-06,165018.0,1956-03-01,2019-12-06
2019-12-06,165251.0,1956-04-01,2019-12-06
2019-12-06,165463.0,1956-05-01,2019-12-06
2019-12-06,165695.0,1956-06-01,2019-12-06
2019-12-06,165931.0,1956-07-01,2019-12-06
2019-12-06,166192.0,1956-08-01,2019-12-06
2019-12-06,166473.0,1956-09-01,2019-12-06
2019-12-06,166755.0,1956-10-01,2019-12-06
2019-12-06,167023.0,1956-11-01,2019-12-06
2019-12-06,167270.0,1956-12-01,2019-12-06
2019-12-06,167513.0,1957-01-01,2019-12-06
2019-12-06,167746.0,1957-02-01,2019-12-06
2019-12-06,167977.0,1957-03-01,2019-12-06
2019-12-06,168221.0,1957-04-01,2019-12-06
2019-12-06,168436.0,1957-05-01,2019-12-06
2019-12-06,168659.0,1957-06-01,2019-12-06
2019-12-06,168903.0,1957-07-01,2019-12-06
2019-12-06,169191.0,1957-08-01,2019-12-06
2019-12-06,169488.0,1957-09-01,2019-12-06
2019-12-06,169780.0,1957-10-01,2019-12-06
2019-12-06,170063.0,1957-11-01,2019-12-06
2019-12-06,170315.0,1957-12-01,2019-12-06
2019-12-06,170571.0,1958-01-01,2019-12-06
2019-12-06,170806.0,1958-02-01,2019-12-06
2019-12-06,171029.0,1958-03-01,2019-12-06
2019-12-06,171271.0,1958-04-01,2019-12-06
2019-12-06,171501.0,1958-05-01,2019-12-06
2019-12-06,171741.0,1958-06-01,2019-12-06
2019-12-06,171984.0,1958-07-01,2019-12-06
2019-12-06,172257.0,1958-08-01,2019-12-06
2019-12-06,172538.0,1958-09-01,2019-12-06
2019-12-06,172816.0,1958-10-01,2019-12-06
2019-12-06,173070.0,1958-11-01,2019-12-06
2019-12-06,173298.0,1958-12-01,2019-12-06
2019-12-06,173533.0,1959-01-01,2019-12-06
2019-12-06,173746.0,1959-02-01,2019-12-06
2019-12-06,173945.0,1959-03-01,2019-12-06
2019-12-06,174176.0,1959-04-01,2019-12-06
2019-12-06,174397.0,1959-05-01,2019-12-06
2019-12-06,174639.0,1959-06-01,2019-12-06
2019-12-06,174882.0,1959-07-01,2019-12-06
2019-12-06,175143.0,1959-08-01,2019-12-06
2019-12-06,175413.0,1959-09-01,2019-12-06
2019-12-06,175697.0,1959-10-01,2019-12-06
2019-12-06,175966.0,1959-11-01,2019-12-06
2019-12-06,176207.0,1959-12-01,2019-12-06
2019-12-06,176447.0,1960-01-01,2019-12-06
2019-12-06,176685.0,1960-02-01,2019-12-06
2019-12-06,176905.0,1960-03-01,2019-12-06
2019-12-06,177146.0,1960-04-01,2019-12-06
2019-12-06,177365.0,1960-05-01,2019-12-06
2019-12-06,177591.0,1960-06-01,2019-12-06
2019-12-06,177830.0,1960-07-01,2019-12-06
2019-12-06,178101.0,1960-08-01,2019-12-06
2019-12-06,178376.0,1960-09-01,2019-12-06
2019-12-06,178657.0,1960-10-01,2019-12-06
2019-12-06,178921.0,1960-11-01,2019-12-06
2019-12-06,179153.0,1960-12-01,2019-12-06
2019-12-06,179386.0,1961-01-01,2019-12-06
2019-12-06,179597.0,1961-02-01,2019-12-06
2019-12-06,179788.0,1961-03-01,2019-12-06
2019-12-06,180007.0,1961-04-01,2019-12-06
2019-12-06,180222.0,1961-05-01,2019-12-06
2019-12-06,180444.0,1961-06-01,2019-12-06
2019-12-06,180671.0,1961-07-01,2019-12-06
2019-12-06,180945.0,1961-08-01,2019-12-06
2019-12-06,181238.0,1961-09-01,2019-12-06
2019-12-06,181528.0,1961-10-01,2019-12-06
2019-12-06,181796.0,1961-11-01,2019-12-06
2019-12-06,182042.0,1961-12-01,2019-12-06
2019-12-06,182287.0,1962-01-01,2019-12-06
2019-12-06,182520.0,1962-02-01,2019-12-06
2019-12-06,182742.0,1962-03-01,2019-12-06
2019-12-06,182992.0,1962-04-01,2019-12-06
2019-12-06,183217.0,1962-05-01,2019-12-06
2019-12-06,183452.0,1962-06-01,2019-12-06
2019-12-06,183691.0,1962-07-01,2019-12-06
2019-12-06,183958.0,1962-08-01,2019-12-06
2019-12-06,184243.0,1962-09-01,2019-12-06
2019-12-06,184524.0,1962-10-01,2019-12-06
2019-12-06,184783.0,1962-11-01,2019-12-06
2019-12-06,185016.0,1962-12-01,2019-12-06
2019-12-06,185242.0,1963-01-01,2019-12-06
2019-12-06,185452.0,1963-02-01,2019-12-06
2019-12-06,185650.0,1963-03-01,2019-12-06
2019-12-06,185874.0,1963-04-01,2019-12-06
2019-12-06,186087.0,1963-05-01,2019-12-06
2019-12-06,186314.0,1963-06-01,2019-12-06
2019-12-06,186538.0,1963-07-01,2019-12-06
2019-12-06,186790.0,1963-08-01,2019-12-06
2019-12-06,187058.0,1963-09-01,2019-12-06
2019-12-06,187323.0,1963-10-01,2019-12-06
2019-12-06,187574.0,1963-11-01,2019-12-06
2019-12-06,187796.0,1963-12-01,2019-12-06
2019-12-06,188013.0,1964-01-01,2019-12-06
2019-12-06,188213.0,1964-02-01,2019-12-06
2019-12-06,188387.0,1964-03-01,2019-12-06
2019-12-06,188580.0,1964-04-01,2019-12-06
2019-12-06,188790.0,1964-05-01,2019-12-06
2019-12-06,189018.0,1964-06-01,2019-12-06
2019-12-06,189242.0,1964-07-01,2019-12-06
2019-12-06,189496.0,1964-08-01,2019-12-06
2019-12-06,189761.0,1964-09-01,2019-12-06
2019-12-06,190028.0,1964-10-01,2019-12-06
2019-12-06,190265.0,1964-11-01,2019-12-06
2019-12-06,190472.0,1964-12-01,2019-12-06
2019-12-06,190668.0,1965-01-01,2019-12-06
2019-12-06,190858.0,1965-02-01,2019-12-06
2019-12-06,191047.0,1965-03-01,2019-12-06
2019-12-06,191245.0,1965-04-01,2019-12-06
2019-12-06,191447.0,1965-05-01,2019-12-06
2019-12-06,191666.0,1965-06-01,2019-12-06
2019-12-06,191889.0,1965-07-01,2019-12-06
2019-12-06,192131.0,1965-08-01,2019-12-06
2019-12-06,192376.0,1965-09-01,2019-12-06
2019-12-06,192631.0,1965-10-01,2019-12-06
2019-12-06,192847.0,1965-11-01,2019-12-06
2019-12-06,193039.0,1965-12-01,2019-12-06
2019-12-06,193223.0,1966-01-01,2019-12-06
2019-12-06,193393.0,1966-02-01,2019-12-06
2019-12-06,193540.0,1966-03-01,2019-12-06
2019-12-06,193709.0,1966-04-01,2019-12-06
2019-12-06,193888.0,1966-05-01,2019-12-06
2019-12-06,194087.0,1966-06-01,2019-12-06
2019-12-06,194303.0,1966-07-01,2019-12-06
2019-12-06,194528.0,1966-08-01,2019-12-06
2019-12-06,194761.0,1966-09-01,2019-12-06
2019-12-06,194997.0,1966-10-01,2019-12-06
2019-12-06,195195.0,1966-11-01,2019-12-06
2019-12-06,195372.0,1966-12-01,2019-12-06
2019-12-06,195539.0,1967-01-01,2019-12-06
2019-12-06,195688.0,1967-02-01,2019-12-06
2019-12-06,195831.0,1967-03-01,2019-12-06
2019-12-06,195999.0,1967-04-01,2019-12-06
2019-12-06,196178.0,1967-05-01,2019-12-06
2019-12-06,196372.0,1967-06-01,2019-12-06
2019-12-06,196560.0,1967-07-01,2019-12-06
2019-12-06,196762.0,1967-08-01,2019-12-06
2019-12-06,196984.0,1967-09-01,2019-12-06
2019-12-06,197207.0,1967-10-01,2019-12-06
2019-12-06,197398.0,1967-11-01,2019-12-06
2019-12-06,197572.0,1967-12-01,2019-12-06
2019-12-06,197736.0,1968-01-01,2019-12-06
2019-12-06,197892.0,1968-02-01,2019-12-06
2019-12-06,198037.0,1968-03-01,2019-12-06
2019-12-06,198206.0,1968-04-01,2019-12-06
2019-12-06,198363.0,1968-05-01,2019-12-06
2019-12-06,198537.0,1968-06-01,2019-12-06
2019-12-06,198712.0,1968-07-01,2019-12-06
2019-12-06,198911.0,1968-08-01,2019-12-06
2019-12-06,199113.0,1968-09-01,2019-12-06
2019-12-06,199311.0,1968-10-01,2019-12-06
2019-12-06,199498.0,1968-11-01,2019-12-06
2019-12-06,199657.0,1968-12-01,2019-12-06
2019-12-06,199808.0,1969-01-01,2019-12-06
2019-12-06,199920.0,1969-02-01,2019-12-06
2019-12-06,200056.0,1969-03-01,2019-12-06
2019-12-06,200208.0,1969-04-01,2019-12-06
2019-12-06,200361.0,1969-05-01,2019-12-06
2019-12-06,200536.0,1969-06-01,2019-12-06
2019-12-06,200706.0,1969-07-01,2019-12-06
2019-12-06,200898.0,1969-08-01,2019-12-06
2019-12-06,201095.0,1969-09-01,2019-12-06
2019-12-06,201290.0,1969-10-01,2019-12-06
2019-12-06,201466.0,1969-11-01,2019-12-06
2019-12-06,201621.0,1969-12-01,2019-12-06
2019-12-06,201760.0,1970-01-01,2019-12-06
2019-12-06,201881.0,1970-02-01,2019-12-06
2019-12-06,202023.0,1970-03-01,2019-12-06
2019-12-06,202161.0,1970-04-01,2019-12-06
2019-12-06,202331.0,1970-05-01,2019-12-06
2019-12-06,202507.0,1970-06-01,2019-12-06
2019-12-06,202677.0,1970-07-01,2019-12-06
2019-12-06,202877.0,1970-08-01,2019-12-06
2019-12-06,203090.0,1970-09-01,2019-12-06
2019-12-06,203302.0,1970-10-01,2019-12-06
2019-12-06,203500.0,1970-11-01,2019-12-06
2019-12-06,203675.0,1970-12-01,2019-12-06
2019-12-06,203849.0,1971-01-01,2019-12-06
2019-12-06,204008.0,1971-02-01,2019-12-06
2019-12-06,204156.0,1971-03-01,2019-12-06
2019-12-06,204401.0,1971-04-01,2019-12-06
2019-12-06,204607.0,1971-05-01,2019-12-06
2019-12-06,204830.0,1971-06-01,2019-12-06
2019-12-06,205052.0,1971-07-01,2019-12-06
2019-12-06,205295.0,1971-08-01,2019-12-06
2019-12-06,205540.0,1971-09-01,2019-12-06
2019-12-06,205788.0,1971-10-01,2019-12-06
2019-12-06,206024.0,1971-11-01,2019-12-06
2019-12-06,206238.0,1971-12-01,2019-12-06
2019-12-06,206466.0,1972-01-01,2019-12-06
2019-12-06,206668.0,1972-02-01,2019-12-06
2019-12-06,206855.0,1972-03-01,2019-12-06
2019-12-06,207065.0,1972-04-01,2019-12-06
2019-12-06,207260.0,1972-05-01,2019-12-06
2019-12-06,207462.0,1972-06-01,2019-12-06
2019-12-06,207661.0,1972-07-01,2019-12-06
2019-12-06,207881.0,1972-08-01,2019-12-06
2019-12-06,208114.0,1972-09-01,2019-12-06
2019-12-06,208345.0,1972-10-01,2019-12-06
2019-12-06,208555.0,1972-11-01,2019-12-06
2019-12-06,208740.0,1972-12-01,2019-12-06
2019-12-06,208917.0,1973-01-01,2019-12-06
2019-12-06,209061.0,1973-02-01,2019-12-06
2019-12-06,209212.0,1973-03-01,2019-12-06
2019-12-06,209386.0,1973-04-01,2019-12-06
2019-12-06,209545.0,1973-05-01,2019-12-06
2019-12-06,209725.0,1973-06-01,2019-12-06
2019-12-06,209896.0,1973-07-01,2019-12-06
2019-12-06,210075.0,1973-08-01,2019-12-06
2019-12-06,210278.0,1973-09-01,2019-12-06
2019-12-06,210479.0,1973-10-01,2019-12-06
